COLE_CODIGO_COLEGIO;COLE_NOMBRE_SEDE;COLE_ES_BILINGUE
33548;IE MARCELIANO POLO;0
33555;INSTITUCIÓN EDUCATIVA SAN JORGE;0
33563;SANTA TERESITA;0
33571;COLEGIO COOPERATIVO SAN ISIDRO;0
33597;INSTITUCION EDUCATIVA PABLO VI;0
33613;LICEO SAN CARLOS DEL NORTE SECCION NOCTURNA;0
33621;LUIS CARLOS TRUJILLO POLANCO;0
33647;SEDE 01 LA SAGRADA FAMILIA;0
33670;COL DE EDUC  MEDIA DE AGUAS BLANCAS;0
33696;INST TECNICO NTRA SRA DE BELEN;0
33712;COL DPTAL LORENCITA VILLEGAS DE SANTOS;0
33738;I.E.T. FRANCISCO JULIAN OLAYA - SEDE PRINCIPAL;0
33746;I.E.T. COMERCIAL ALFONSO LOPEZ PUMAREJO;0
33761;INST EDUC MANUEL ANGEL ANACHURY;0
33795;COLEGIO INTEGRADO SANTO TOMAS;0
33803;COLEGIO DIEGO HERNANDEZ DE GALLEGOS;0
33829;COLEGIO NUESTRA SEÑORA DE LA PAZ;0
33837;COL  FERNANDO DE ARAGON                                                                             ;0
33845;COL INTEGD SANTA LUCIA                                                                              ;0
33852;COLEGIO NACIONAL SAN JOSE DE GUANENTA;0
33878;COLEGIO COOPERATIVO JOSE ACEVEDO Y GOMEZ;0
33886;LICEO PEDRO PABLO CASTRILLON;0
33894;COL CAYETANO FRANCO PINZON;0
33910;COL AGROP MARCO FIDEL SUAREZ;0
33944;COL MANUEL AGUSRIN SANTA COLOMA VILLA;0
33969;ESCOL NORMAL SUPERIOR SANTA TERESITA;0
33977;COLEGIO NACIONAL SAN JUAN BAUTISTA DE LA SALLE;0
33985;I.E.M EMILIO CIFUENTES - SEDE PRINCIPAL;0
33993;INSTITUCION EDUCATIVA DEPARTAMENTAL INTEGRADA DE CABRERA;0
34009;SECRETARIADO SOCIAL DE SOACHA;0
34017;INSTITUCION EDUCATIVA  DEPARTAMENTAL VENECIA;0
34025;COLEGIO MILITAR LICEO MODERNO;0
34033;COLEGIO DE BACHILLERATO NOCTURNO ANEXO A LA NORMAL DEPARTAMENTAL;0
34041;I.E. ECOTURISTICA LITORAL PACIFICO DE NUQUI - SEDE PRINCIPAL;0
34058;INSTITUTO SUPERIOR DE ENSEÑANZA TECNOLOGICA ISET;0
34090;CENT NOCT PBO FRANCISCO CAMPO;0
34108;EZEQUIEL MORENO Y DIAZ;0
34116;COLEGIO COMERCIAL JOSE EUSTASIO RIVERA;0
34140;INSTITUCIÓN EDUCATIVA LA SULTANA;0
34157;INSTITUCION EDUCATIVA SAN JOSE DE LURUACO;0
34165;I.E. CONCENTRACIÓN DESARROLLO RURAL- SEDE PRINCIPAL;0
34173;COLEGIO TÉCNICO LORENZO DE SALAZAR;0
34215;LOS CENTAUROS;0
34223;INST  CENTRO CULTURAL;0
34249;CENTRO EDUCATIVO CAMILO TORRES CEDUCAT;1
34264;COLEGIO PROVINCIAL DEL TEQUENDAMA;0
34272;COLEGIO EL DIVINO NIÑO;0
34280;COL VILLA DE LAS PALMAS;0
34298;I.E.M. SAN JUAN BOSCO - SEDE PRINCIPAL;0
34306;COL COLOMBO GALES                                                                                   ;1
30106;SEDE 1 EXALUMNAS DE LA PRESENTACION;0
30122;NORMAL SUPERIOR PILOTO DE MEDELLIN;0
30163;INSTITUTO MONTEBONITO;1
30171;INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA SOSTENIBLE Y AMBIENTAL  FELIPE SANTIAGO ESCOBAR;0
30189;COL. NUESTRA SEÑORA DE FÁTIMA;0
30213;GIMNASIO MODERNO LOS ANGELES;0
30239;COLEGIO INTEGRADO MONSEÑOR EVARISTO BLANCO;0
30247;IE TEC INDUSTRIAL - SEDE PRINCIPAL;0
30254;COL COOP OBRERO DEL VALLE;0
30262;IE SAN MARCOS - SEDE PRINCIPAL;0
30312;I.E. DEPARTAMENTAL GENERAL SANTANDER - SEDE PRINCIPAL;0
30338;SEDE 1 JUAN LOZANO Y LOZANO;0
30346;COLEGIO INTEGRADO PABLO VI;0
30353;COL LUIS ERNESTO PUYANA;0
30361;INST. EDUC. DIST. SIMON BOLIVAR (ANT. CEB # 127);0
30379;COL NTRA.SRA. DEL CARMEN ;0
30403;IE TECNICA DE COMERCIO VIRGINIA GOMEZ;0
30411;I.E.T. FABIO LOZANO Y LOZANO - SEDE PRINCIPAL;0
30429;INSTITUCION EDUCATIVA DEPARTAMENTAL INSTITUTO TECNICO OLGA S;0
30437;INSTITUTO TEC.INDUSTRIAL JORGE ELIECER GAITAN - CARMEN DE V.;0
30460;COLEGIO JUAN MARIA CESPEDES;0
30494;INSTITUCION EDUCATIVA DEPARTAMENTAL  ATANASIO GIRARDOT;0
30502;I.E. DE CAMPO DE LA CRUZ;0
30510;COLEGIO DE BOYACA;0
30536;COLEGIO SALESIANO DE DUITAMA;0
30544;COLEGIO SIMON BOLIVAR;0
30551;COLEGIO COOPERATIVO ZOILO MEDINA LOPEZ;0
30569;INSTITUCION EDUCATIVA SAN FELIPE NERI;0
30577;COLEGIO NACIONAL MARCO FIDEL SUAREZ;0
30593;LA FRONTERA;0
30601;INST. EDUC. JOSE CELESTINO MUTIS;0
30619;I.E. GABRIEL TABOADA SANTODOMINGO - SEDE PRINCIPAL;0
30627;INSTITUCION EDUCATIVA JOSE IGNACIO LOPEZ;0
30635;I. E. R. EL  HATILLO;0
30650;COL COOP DOMINGO SAVIO;0
30668;LICEO TAME;0
35584;COL SAN JOSE;0
35618;IE SAN JOSE DE CANALETE;0
35642;LICEO BOYACA;0
35691;I.E. MARIA INMACULADA - SEDE PRINCIPAL;0
35709;COLEGIO SANTA CECILIA - SEDE PRINCIPAL;0
35766;GIMNASIO FEMENINO MANUEL BELTRAN;0
35774;COLEGIO COOPERATIVO JOSE ACEVEDO Y GOMEZ SECCION NOCTURNA;0
35782;INSTITUTO INTEGRADO DE COMERCIO;0
35808;GIMNASIO MODERNO;0
35832;COLEGIO INTEGRADO MADRE DE LA ESPERANZA;0
35840;COL TEC VICENTE AZUERO;0
35857;COLEGIO INTEGRADO GENERAL PABLO ANTONIO OBANDO;0
149930;INSTITUCIÓN EDUCATIVA ESPERANZA, AMOR Y PAZ - NECOCLI;0
149997;COLEGIO ACAD LA UNION;0
150011;COLEGIO  DE ADULTOS BASICO BERLIN;0
150029;INSTITUCION EDUCATIVA HORIZONTES;0
153957;I.E. JESUS MARIA AGUIRRE CHARRY - SEDE PRINCIPAL;0
153973;I.E.R.TECNICA AGROPECUARIA LA HERRADURA;0
154013;LIC MPAL CONCEJO DE BELLO;0
154039;COL GEORGE WILLIAMS                                                                                 ;0
154112;COL. MILITAR ALMIRANTE COLON;0
154229;SEMINARIO MENOR DIOCESANO SAN JOSE DE CUCUTA;0
150664;I.E. LA NIÑA MARIA - CRUCERO DE GUALI - SEDE PRINCIPAL;
156018;INST EDUC SAMUEL BARRIENTOS RESTREPO;
151662;ORLANDO FALS BORDA (ANTES BARRANQUILLITA);
155697;CENT EDUCATIVO EL DORADO;
155705;CENTRO EDUCATIVO COMFENALCO VALLE - SEDE PRINCIPAL;
155721;NUEVO INSTITUTO DE APRENDIZAJE SURCOLOMBIANO - SEDE PRINCIPAL;
155739;NUEVO INSTITUTO DE APRENDIZAJE SURCOLOMBIANO - SEDE PRINCIPAL;
151605;INST QUIMBAYA;
153726;INSTITUTO TECNICO SANTO TOMAS;
153775;ESCUELA RURAL PUBENZA;
151696;IE ANDRES ROMERO AREVALO - SEDE PRINCIPAL;
153569;SALVADOR CAMACHO ROLDAN;
153601;PABLO VI;
150763;NUEVO COL SAN JUAN BAUTISTA                                 ;0
154153;I.E. JUAN DE JESÚS ACEVEDO - SEDE PRINCIPAL;0
154294;INST JOSE ANTONIO GALAN;0
154302;COLEGIO METROPOLITANO DEL SUR;0
154328;COLEGIO CRISTIANO LA SABIDURIA - SEDE PRINCIPAL;0
154336;NICOLÁS ESGUERRA;0
158436;INSTITUCION EDUCATIVA TECNICA DE COMERCIO SIMON RODRIGUEZ;0
158535;INST FUNDACION;0
158568;GAMERO;0
158758;SEDE # 2 EL OBRERO;0
158766;INSTITUCION EDUCATIVA INSTITUTO TECNICO AGROPECUARIO DE CANDELILLA;0
159087;INSTITUCION EDUCATIVA TECNICA AGRICOLA DE PAIPA - ITEDRIS;0
158469;COLEGIO DISTRITAL SAN GABRIEL (ANT. C.E.B. #090) - SEDE 1;0
158485;I.E. JESUS EMILIO JARAMILLO MONSALVE - SEDE PRINCIPAL;0
158576;COL MSR ALFONSO URIBE JARAMILLO;0
158592;I.E. MAYOR DE MOSQUERA - SEDE PRINCIPAL;0
158600;I.E. LLANO GRANDE - SEDE PRINCIPAL;0
158774;ALFONSO ARAUJO COTES;0
158832;COLEGIO BILINGÜE  INTEGRAL - SEDE PRINCIPAL;1
158857;COLEGIO MERCANTIL - SEDE PRINCIPAL;0
158899;DIVINO NIÑO;0
159038;INSTITUCION EDUCATIVA CRISTOBAL COLON - SEDE PRINCIPAL;0
159079;INSTITUCION EDUCATIVA TECNICA INDUSTRIAL MOISES CABEZA JUNCO;0
159194;ESCUELA RURAL CANTABARA;0
159202;ESCUELA RURAL SAN ANTONIO ALTO;0
159061;CENTRO DOCENTE URBANO MIXTO OASIS;
159251;INST EDUC BARRIO SANTA CRUZ;0
159293;INSTITUTO AGRICOLA PEDRO URIBE MEJIA;
159301;INSTITUTO TECNICO REGIONAL SAN BARTOLOME;
159368;INSTITUCION EDUCATIVA YERMO Y PARRES;
159376;INSTITUCION EDUCATIVA TERMARIT;
2188;COLEGIO LA PRESENTACION                                                                             ;0
2196;I. E. BERNARDO ARANGO MACIAS;0
2204;COLEGIO DIVINO SALVADOR( ANTES SEMINARIO DIVINO SALVADOR) ;0
2220;I. E. SAN FRANCISCO DE ASIS;0
2261;COLEGIO SAN JOSE;0
2295;I. E. NORMAL SUPERIOR RAFAEL MARIA GIRALDO;0
2337;COLEGIO ANTONIO NARIÑO;0
2360;COLEGIO LA PRESENTACION                                                                             ;0
2410;LICEO JOSE MARIA CORDOBA;0
2477;LICEO JULIO RESTREPO;0
2493;LICEO JOAQUIN CARDENAS GOMEZ;0
2527;LICEO SAN LUIS;0
2576;I. E. PRESBITERO ABRAHAN JARAMILLO;0
2618;COLEGIO CARDENAL ANIBAL MUQOZ DUQUE;0
2659;I.E. TECNICO INDUSTRIAL TOMAS CARRASQUILLA;0
2675;LICEO PBRO LUIS RODOLFO GOMEZ RAMIREZ;0
2741;I. E. TECNICO AGROPECUARIO Y EN SALUD DE SONSÓN;0
2766;ESCUELA NORMAL SUPERIOR SANTA TERESITA;0
2774;COLEGIO JOSE MARIA VILLA;0
2782;INSTITUTO AGRICOLA;0
2808;COLEGIO SANTO TOMAS DE AQUINO;0
2816;LICEO GONZALO MEJIA;0
2832;COLEGIO SIMON BOLIVAR;0
2873;BACHILLERATO NOCTURNO FRANCISCO LEONIN DE ESTRADA;0
2881;COLEGIO DE MARIA;0
2899;LICEO SAN LUIS;0
2931;LICEO EL BAGRE;0
2998;CENTRO DE COMERCIO NOCTURNO JORGE N ABELLO SEMIESCOLARIZADO;0
1255;LICEO JUAN DE DIOS URIBE;0
1297;COLEGIO JOSE CELESTINO MUTIS;0
1313;INSTITUTO UNIBAN                                                                                    ;0
1339;INSTITUCION EDUCATIVA SAN JUAN DE URABA;0
1347;I. E. SANTA TERESA;0
1362;INSTITUCION EDUCATIVA DIVINA EUCARISTIA;0
1388;COL LA SALLE;0
1396;I.E. FERNANDO VELEZ - SEDE PRINCIPAL;0
1412;COL PARROQUIAL JESUS DE LA BUENA ESPERANZA;0
1420;COL ATANASIO GIRARDOT;0
1453;I. E. PERLA DEL CITARA;0
1461;LICEO SAN JOSE;0
1479;LICEO SAN JOSE DEL CITARA;0
1552;I. E. GABRIEL CORREA VELEZ;0
1602;LICEO CAUCASIA 1A. AGRUPACION;0
1669;I. E. DE JESUS;0
1677;LICEO PBRO. BERNARDO MONTOYA GIRALDO;0
1693;COLEGIO COOPERATIVO JUAN DEL CORRAL                                                                 ;0
1701;LICEO SAN LUIS GONZAGA;0
1727;COLEGIO JUAN HENRIQUE  WHITE;0
1743;I. E. URBANA SAN JOSE;0
1768;LICEO SAN LUIS BELTRAN;0
1818;COLEGIO LA SALLE ENVIGADO                                   ;0
42;CENTRO DE CULTURA BASICA BACHILLERATO NOCTURNO MIXTO;0
59;INST EDUC CEFA;0
67;CENTRO FORMATIVO DE ANTIOQUIA;0
125;COL CALASANZ FEMENINO;0
182;COLEGIO CRISTOBAL COLON THE COLUMBUS SCHOOL                  ;1
216;COL DE MARIA;0
232;COL EUCARISTICO DE LA MILAGROSA;0
240;INST FERRINI - SEDE ROBLEDO;0
257;INST FERRINI - SEDE ROBLEDO;0
265;INSTITUTO FERRINI;0
372;COL MARYMOUNT;0
380;COL MILIT JOSE MARIA CORDOBA;0
406;COL NUESTRA SENORA DEL ROSARIO DE CHIQUINQUIRA;0
455;COL SALESIANO EL SUFRAGIO;0
497;COL SAN JUAN BOSCO;0
638;COL NUEVO CERVANTES CONOCER;0
653;INST COLOMBO VENEZOLANO;0
687;INST EDUC FEDERICO OZANAM;0
703;LICEO MARGARITA CORREA DE ESCOBAR;0
711;INST EDUC SAMUEL BARRIENTOS RESTREPO;0
760;INST JORGE ROBLEDO;0
786;INST EDUC INEM JOSE FELIX DE RESTREPO;0
794;INEM JOSE FELIX DE RESTREPO;1
810;INST EDUC FEDERICO OZANAM;0
844;INST SAN CARLOS;0
851;INST TEC IND PASCUAL BRAVO;0
935;INST EDUC GILBERTO ALZATE AVENDAÑO;0
968;INST EDUC JOSE ROBERTO VASQUEZ;0
992;INST EDUC MANUEL J. BETANCUR;0
1024;II.E. MARCO FIDEL SUAREZ - SEDE PRINCIPAL;0
1057;INST EDUC JAVIERA LONDOÑO;0
1081;LIC SAN RAFAEL;0
1131;COL LA ANUNCIACION;0
1156;INST EDUC ESCUELA NORMAL SUPERIOR DE MEDELLIN;0
1164;COL NUESTRA SENORA DE LOURDES;0
1214;I. E.  MANUEL CANUTO RESTREPO;0
1222;COLEGIO SAN FERNANDO;0
1230;I. E. EDUARDO FERNANDEZ BOTERO;0
1909;I.E. NORMAL SUPERIOR DE ENVIGADO - SEDE PRINCIPAL;0
1925;COLEGIO EFE GOMEZ;0
1933;I. E. PEDRO ANTONIO ELEJALDE;0
1958;LICEO MANUEL JOSE SIERRA;0
1982;I. E. SANTO TOMAS DE AQUINO;0
2022;COL SAN JUAN EUDES;0
2055;INSTITUCION EDUCATIVA CONCEJO MUNICIPAL;0
2097;COLEGIO PEDRO NEL OSPINA;0
2105;LICEO SAN ANTONIO;0
2170;COLEGIO BERNARDO URIBE LONDOÑO;0
6163;LICEO ISABEL LA CATOLICA;0
6189;NORMAL SUPERIOR DE CALDAS;0
6197;INSTITUCIÓN EDUCATIVA NORMAL SUP DE MANIZALES;0
4556;I.E.T.I. JUAN FEDERICO HOLLMAN - SEDE PRINCIPAL;0
4564;LICEO JOAQUIN F. VELEZ;0
4572;LICEO MODERNO DE MAGANGUE;0
4580;I.E. COLEGIO NACIONAL PINILLOS - SEDE PRINCIPAL;0
4598;I.E. COLEGIO NACIONAL PINILLOS - SEDE PRINCIPAL;0
4606;COL SAGRADO CORAZON DE JESUS;0
4614;I.E. NORMAL SUPERIOR DE MOMPOX - SEDE PRINCIPAL;0
4630;INSTITUCION EDUCATIVA MAURICIO NELSON VISBAL;0
4689;I.E. DIOGENES ARRIETA - SEDE PRINCIPAL;0
4713;INSTITUCION EDUCATIVA  DOCENTE DE TURBACO;0
4747;COLEGIO SALESIANO MALDONADO;0
4754;COLEGIO DE BOYACA;0
4762;COLEGIO DE LA PRESENTACION TUNJA;0
4796;ESCUELA NORMAL NACIONAL DE VARONES MIGUEL JIMENEZ LOPEZ;1
4804;CENTRAL;0
4812;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;0
4838;I.E. SILVINO RODRIGUEZ CENTRAL;0
4846;CARLOS ARTURO TORRES SEDE CENTRAL;0
4853;CARLOS ARTURO TORRES SEDE CENTRAL;0
4879;IE TECNICA RAMON IGNACIO AVELLA - SEDE PRINCIPAL;0
4895;I.E. DE PROMOCIÓN SOCIAL NUESTRA SEÑORA DEL ROSARIO - SEDE PRINCIPAL;0
4903;I.E.T. AGRICOLA - SEDE PRINCIPAL;0
4911;I.E. TECNICO INTEGRADO MARISCAL SUCRE - SEDE PRINCIPAL;0
4929;I.E.T. MANUEL BRICEÑO - SEDE PRINCIPAL;0
4952;I.E. TÉCNICA NUESTRA SEÑORA DE NAZARETH - SEDE PRINCIPAL;0
4960;I.E.T. COMERCIAL SAGRADO CORAZON DE JESÚS - SEDE PRINCIPAL;0
4994;COL EDUC BAS Y MEDIA TEC NTRA SRA DEL NAZARETH;0
5017;LICEO NACIONAL JOSE JOAQUIN CASAS;0
5041;INS ED TEC Y ACAD JOSE MARIA POTIER - LA MILAGROSA;0
5058;I.E. NORMAL SUPERIOR SAGRADO CORAZÓN - SEDE PRINCIPAL;0
5066;INS ED TEC Y ACAD JOSE MARIA POTIER - LA MILAGROSA;0
5074;I.E. INTEGRADO - SEDE PRINCPAL;0
6213;SEM. MENOR DE NUESTRA SEÑORA DEL ROSARIO;0
6221;INSTITUCIÓN EDUCATIVA RUR SERAFICO SAN ANTONIO DE PADUA;0
6239;INSTITUCION EDUCATIVA ROBERTO PELAEZ;0
6254;INSTITUCION EDUCATIVA MARINO GOMEZ ESTRADA;0
6262;INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA;0
6270;INSTITUCION EDUCATIVA LICEO CLAUDINA MUNERA;0
6858;INSTITUTO INTEGRADO SAN AGUSTÍN;0
6866;INSTITUTO INTEGRADO SUPIA;0
6874;INSTITUTO NOCTURNO SUPIA;0
6890;COLEGIO GERARDO ARIAS RAMIREZ;0
6908;COLEGIO GERARDO ARIAS RAMIREZ;0
6924;COLEGIO FELIX VELEZ GONZALEZ;0
6932;COLEGIO LA MILAGROSA;0
6940;COLEGIO NAZARIO RESTREPO;0
6981;COLEGIO DE BACHILLERATO NOCTURNO JOSE MARIA CORDOBA;0
7005;SEDE FRANCISCO ANTONIO DE ULLOA;0
7013;COL CHAMPAGNAT;0
7039;COLEGIO COOPERATIVO BACHILLERATO NOCTURNO CIUDAD DE POPAYAN;0
7047;SEDE NUESTRA SEÑORA DEL CARMEN;0
7054;COL FESUTRAC;0
7062;SEDE SAGRADO CORAZON;0
7070;REAL COL SAN FRANCISCO DE ASIS;0
7088;COL SAN JOSE DE TARBES;0
7096;SEDE INEM;0
7104;SEDE INEM;0
7112;SEDE INSTITUTO TECNICO INDUSTRIAL;0
7120;INSTITUTO TECNICO INDUSTRIAL;0
7138;SEDE ALEJANDRO DE HUMBOLDT;0
7153;LICEO NACIONAL ALEJANDRO DE HUMBOLDT;0
7161;SEDE NORMAL SUPERIOR;0
7195;NORMAL NACIONAL SANTA CLARA;0
7229;COLEGIO TECNICO SANTA CATALINA LABUORE;0
7237;I.E. TIMBA - SEDE PRINCIPAL;0
7245;COLEGIO MARIA AUXILIADORA;1
7252;I.E. CARMEN DE QUINTANA - SEDE PRINCIPAL;0
7278;I.E. ESCIPION JARAMILLO - SEDE PRINCIPAL;0
7294;I.E. LIBORIO MEJIA - SEDE PRINCIPAL;0
7328;COLEGIO ACADEMICO MIXTO INZA (COL. COOP. DE INZA);0
7336;I.E. NORMAL SUPERIOR LOS ANDES - SEDE PRINCIPAL;0
7344;I.E. JUAN XXIII - SEDE PRINCIPAL;0
7351;COLEGIO DEL ROSARIO DE MIRANDA (COOPERATIVO);0
7377;INSTITUTO LEOPOLDO PIZARRO GONZALEZ;0
7385;BACHILLERATO MIXTO FRANCISCO ANTONIO RADA;0
6304;INSTITUCION EDUCATIVA AURELIANO FLOREZ CARDONA;0
6312;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR REBECA SIERRA CARDONA;0
6320;COLEGIO OFICIAL PÍO XI;0
6338;ESCUELA NORMAL SUPERIOR SAGRADO CORAZÓN;0
6353;COLEGIO SAN FRANCISCO;0
6361;COLEGIO OFICIAL BARTOLOME MITRE;0
6395;I.E. SANTA TERESITA - SEDE PRINCIPAL;0
6403;INSTITUCION EDUCATIVA INTEGRADO FILADELFIA;0
6445;INSTITUTO NACIONAL DORADA;0
6452;INSTITUTO NACIONAL DORADA;0
6486;I.E. NUESTRA SEÑORA DEL ROSARIO - SEDE PRINCIPAL;0
6494;INSTITUTO MANZANARES;0
3558;SEMINARIO CONCILIAR SAN LUIS BELTRAN;0
3855;ESCUELA NORMAL SUPERIOR LA HACIENDA;0
3889;INSTITUCION EDUCATIVA DE BARANOA JULIO PANTOJA MALDONADO;0
3913;INSTITUCION EDUCATIVA JUAN XXIII;0
3954;INSTITUCION EDUCATIVA COMERCIAL FRANCISCO JAVIER CISNEROS;0
3962;ESCUELA NORMAL MIXTA MARINA ARIZA SANTIAGO;0
3988;INSTITUCION EDUCATIVA DE SABANALARGA FERNANDO HOYOS RIPOLL;0
3996;INSTITUCION EDUCATIVA DE SABANALARGA;0
4010;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SANTA TERESITA;0
4044;INSTITUCION EDUCATIVA DE SOLEDAD - INOBASOL;0
4069;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL BLAS TORRES DE LA TORRE;0
4077;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL BLAS TORRES DE LA TORRE;0
4093;COLEGIO AMERICANO DE CARTAGENA;0
4101;COLEGIO AMERICANO DE CARTAGENA;0
4119;COL. BIFFI;0
4150;COLEGIO DE LA PRESENTACION;0
4218;COL. EUCARISTICO DE SANTA TERESA;0
4226;COLEGIO MILITAR FERNANDEZ BUSTAMANTE;0
4242;COL. DE LA SALLE;0
4309;INSTITUCION EDUCATIVA NUESTRA SRA DEL CARMEN;0
4317;INSTITUCION EDUCATIVA NUESTRA SRA DEL CARMEN;0
4325;COL. NTRA. SEÑORA DE LA CANDELARIA;0
4333;COL. SALESIANO SAN PEDRO CLAVER;0
3038;COL MILITAR ACOLSURE;0
3046;CORP CULT COL ALEMAN;1
3061;COLEGIO ADVENTISTA DEL ATLANTICO;0
3103;COLEGIO BIFFI LA SALLE;0
3129;COL COLON;0
3145;COLEGIO DE BARRANQUILLA BACHILLERATO NOCTURNO;0
3152;COLEGIO DE BARRANQUILLA CODEBA ;0
3160;COLEGIO DE MARIA AUXILIADORA - SEDE PRINCIPAL;0
3178;COL NUESTRA SEÑORA DEL BUEN CONSEJO;0
3210;COL COMPAÑIA DE MARIA LA ENSEÑANZA;0
3244;I.E. DISTRITAL DE LAS NIEVES - SEDE PRINCIPAL;0
3251;COL ARQUIDIOCESANO ENRIQUE NIESSEN;0
3293;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;0
3327;COLEGIO HEBREO UNION - SEDE PRINCIPAL;0
3392;COLEGIO LEON XIII;0
3418;SOC ESCUELA KARL C PARRISH;1
3434;INST. EDUC. DIST. MARCO FIDEL SUAREZ ;0
3459;COLEGIO MARYMOUNT - SEDE PRINCIPAL;1
3467;COLEGIO DISTRITAL JOSE EUSEBIO CARO;0
3475;COLEGIO NACIONAL JOSE EUSEBIO CARO;0
3509;COL NTRA SRA DE LOURDES;0
3525;COL DE SAN JOSE;0
5678;IE JORGE GUILLERMO MOJICA MARQUEZ - SEDE PRINCIPAL;0
5686;IE GUSTAVO ROMERO HERNANDEZ - SEDE PRINCIPAL;0
5702;I. E. TECNICA RAFAEL URIBE  - SEDE INSTITUTO AGRICOLA;0
5710;IE DIEGO DE TORRES - SEDE PRINCIPAL;0
5728;IE TEC AGROPECUARIA - SEDE PRINCIPAL;0
5736;IE FRANCISCO DE PAULA SANTANDER - SEDE PRINCIPAL;0
5744;IE TEC IND ANTONIO RICAURTE - SEDE PRINCIPAL;0
5751;IE LIBARDO CUERVO PATARROYO - SEDE PRINCIPAL;0
5769;COLEGIO ALEJANDRO GUTIERREZ;0
5785;INSTITUCION EDUCATIVA INSTITUTO MANIZALES;0
5801;LICEO ISABEL LA CATOLICA;0
5835;COLEGIO DE LA PRESENTACION BACHILLERATO NOCTURNO;0
5850;COLEGIO ANTONIA SANTOS;0
5876;INSTITUTO POLITECNICO COOPERATIVO DE MANIZALES;0
5884;INSTITUCIÓN EDUCATIVA COLEGIO DE CRISTO;0
5892;COLEGIO DE LA DIVINA PROVIDENCIA;0
5900;INSTITUCIÓN EDUCATIVA EUGENIO PACELLI;0
5918;COL. FILIPENSE NTRA SRA DE LOURDES;0
5926;COL.  FRANCISCANO AGUSTIN GEMELLI;0
5934;COL. NTRA SRA. DE LOS ANGELES;0
5942;COL. MAYOR DE NTRA SEÑORA;0
5967;COL. DE NTRA. SRA. DEL ROSARIO;0
5975;COL. NUEVO GIMNASIO;0
5983;INSTITUCIÓN EDUCATIVA LEONARDO DA VINCI;0
6007;COL. SEMINARIO REDENTORISTA  S. CLEMENTE;0
6015;NUEVO COLEGIO SAGRADO CORAZON;0
6023;COL. SAN LUIS GONZAGA;0
6056;INSTITUCIÓN EDUCATIVA CHIPRE;0
6064;INSTITUTO CHIPRE;0
6072;INSTITUCION EDUCATIVA INSTITUTO MANIZALES;0
6080;INSTITUTO MARISCAL SUCRE;0
6114;INSTITUCIÓN EDUCATIVA TECNICO SUPERIOR DE CALDAS 'ITEC';0
6122;INST. TECNICO  SAN RAFAEL;0
6130;INSTITUCIÓN EDUCATIVA INSTITUTO UNIVERSITARIO DE CALDAS;0
6148;LIC.  ARQUIDIOCESANO DE NTRA SEÑORA;0
6155;INSTITUCIÓN EDUCATIVA ISABEL LA CATOLICA;0
8532;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL MARIA MEDINA;0
8540;COLEGIO MARIA AUXILIADORA;0
8565;TEODORO AYA VILLAVECES;0
8573;TEODORO AYA VILLAVECES;0
8607;CARLOS LOZANO Y LOZANO;0
8615;COL DE LA PRESENTACION;0
8623;COL RICAURTE;0
8631;INST. EDUCATIVA DEPTAL ESCUELA NORMAL SUPERIOR  DE GACHETA;0
8656;COL AMERICANO;0
8664;I.E.T. ATANASIO GIRARDOT - SEDE PRINCIPAL;0
8714;COLEGIO SANTANDER SECCION NOCTURNA;0
8730;INSTITUTO BARBULA;0
8748;INSTITUTO OLAYA HERRERA;0
8763;INSTITUCION EDUCATIVA DEPARTAMENTAL EL CARMEN;0
8771;INST. EDUCATIVA DEPTAL NUESTRA SEÑORA DEL TRANSITO;0
8789;INSTITUCION EDUCATIVA DEPARTAMENTAL MIGUEL SAMPER AGUDELO;0
8797;COLEGIO  DEPARTAMENTAL DOMINGO SAVIO;0
8805;I.E.D  TECNICO COMERCIAL MARIANO OSPINA RODRIGUEZ;0
8813;INSTITUCION EDUCATIVA DEPARTAMENTAL PIO XII;1
8821;INSTITUCION  EDUCATIVA  DEPARTAMENTAL DE GUTIERREZ;0
8839;ESCUELA NORMAL SUPERIOR JUNIN;0
8847;COLEGIO COOPERATIVO PAULO VI LA CALERA                                 ;0
8854;ESCUELA NORMAL SUPERIOR DIVINA PROVIDENCIA;0
8870;INSTITUCIÓN EDUCATIVA DEPTAL REPÚBLICA DE COREA;0
8904;INSTITUCION EDUCATIVA DEPARTAMENTAL SERREZUELA;0
8912;COL SAGRADOS CORAZONES                                      ;0
8920;COL SIMON BOLIVAR                                           ;0
8961;I.E. LA MERCED - SEDE PRINCIPAL;0
8979;I.E. LA MERCED - SEDE PRINCIPAL;0
6510;INSTITUTO JUAN XXIII;0
6528;ESCUELA NORMAL SUPERIOR NUESTRA SEÑORA DE LA CANDELARIA;0
6536;INSTITUTO EFREN CARDONA CHICA;0
6544;INSTITUTO NEIRA;0
